"emp_no","first_name","last_name","hire_date"
482715,"Kwangyoen","Guting","1986-06-21"
482722,"Odinaldo","Vernadat","1986-08-18"
482755,"Jouni","Conia","1986-03-07"
482765,"Hailing","Nitsche","1986-11-20"
482772,"Eishiro","Gimarc","1986-05-18"
482787,"Shuky","Aseltine","1986-04-26"
482789,"Theron","Marsiglia","1986-03-24"
482793,"Lech","Walston","1986-08-07"
482813,"Dipayan","Veccia","1986-11-12"
482814,"Gudjon","Pelc","1986-04-01"
482819,"Mostafa","Merkl","1986-07-05"
482820,"Weiye","Barriga","1986-03-19"
482823,"Henk","Sidhu","1986-07-24"
482833,"Hideo","Cromarty","1986-05-09"
482837,"Zhigen","Paciorek","1986-06-14"
482838,"Ennio","Serdy","1986-09-28"
482840,"Shahar","Binkley","1986-04-27"
482845,"Toney","Sudkamp","1986-11-22"
482859,"Shigehito","Badr","1986-03-06"
482868,"Arunas","Iivonen","1986-12-28"
482869,"Jagoda","Benveniste","1986-06-02"
482878,"Chikara","Denti","1986-01-10"
482881,"Filipe","Cincotta","1986-05-27"
482883,"Sanjai","Cheshire","1986-12-06"
482889,"Souichi","Restivo","1986-01-15"
482891,"Adas","Brender","1986-09-04"
482897,"Persi","Ranon","1986-10-02"
482905,"Aral","Hebden","1986-12-05"
482916,"Vasilis","Kisuki","1986-01-01"
482930,"Guiseppe","Vadhan","1986-02-10"
482935,"Xiaoheng","Besancenot","1986-11-29"
482945,"Hideyuki","Rahimi","1986-03-19"
482963,"Conrado","Lunt","1986-12-05"
482965,"DAIDA","Gopalakrishnan","1986-01-23"
482975,"Mario","Castellani","1986-01-09"
482976,"Xiong","Liedekerke","1986-05-14"
482984,"Stamatina","Senzako","1986-10-21"
482990,"Gil","Gewali","1986-03-17"
482994,"Miyeon","Garrabrants","1986-03-23"
482995,"Surveyors","Murillo","1986-01-31"
483004,"Sergi","Sifakis","1986-08-12"
483008,"Greger","Jansch","1986-02-12"
483026,"Tse","Ginesta","1986-11-18"
483030,"Aris","Covnot","1986-12-18"
483032,"Anneke","Hiroyama","1986-05-17"
483044,"Tristan","Marquardt","1986-10-10"
483045,"Hironobu","Covnot","1986-01-15"
483047,"Jeanne","Setiz","1986-01-17"
483074,"Shigeo","Heijenga","1986-10-17"
483094,"Waiman","Servieres","1986-08-22"
483099,"Rosalyn","Kalorkoti","1986-04-20"
483112,"Yucai","Slaats","1986-05-01"
483120,"Filipp","Ghemri","1986-08-15"
483123,"Masaki","Ducloy","1986-05-26"
483124,"Urs","Molenkamp","1986-08-26"
483130,"Udo","Sommen","1986-12-01"
483134,"Harngdar","Schueller","1986-09-13"
483139,"Shaowen","Marshall","1986-02-25"
483146,"Jackson","Krybus","1986-12-21"
483147,"Yishai","Krider","1986-10-15"
483158,"Sumant","Weisert","1986-11-29"
483172,"Sachin","Sherertz","1986-12-12"
483176,"Radhia","Schach","1986-01-29"
483178,"Kyoichi","Lorho","1986-09-12"
483183,"Oscar","Ciolek","1986-06-24"
483195,"Sham","Schauser","1986-11-04"
483202,"Shahab","Gelosh","1986-02-11"
483204,"Subhankar","Tsukuda","1986-10-07"
483211,"Lobel","Leslie","1986-12-27"
483223,"Gadiel","Usery","1986-07-29"
483240,"Urs","Ruemmler","1986-07-04"
483241,"Edwin","Marakhovsky","1986-11-09"
483249,"Shay","Nivat","1986-12-07"
483252,"Kiyotoshi","Olivero","1986-12-23"
483262,"Vivian","Billawala","1986-12-11"
483264,"Masanao","Rahimi","1986-12-16"
483299,"Yongdong","Marshall","1986-02-24"
483310,"Masamitsu","Heering","1986-12-03"
483312,"Renee","Sommer","1986-06-19"
483334,"Raimond","Polupanov","1986-03-08"
483338,"Mohammad","Kampfer","1986-04-02"
483347,"Maik","Guenter","1986-10-14"
483367,"Licheng","Staylopatis","1986-09-17"
483369,"Nidapan","Delaune","1986-12-28"
483380,"Xuejia","Nitta","1986-12-03"
483386,"Marla","Horswill","1986-04-14"
483397,"Xuedong","Vanwelkenhuysen","1986-06-26"
483398,"Garnet","Schapire","1986-10-02"
483399,"Chaitali","Wixon","1986-09-13"
483417,"Jungsoon","Rosca","1986-01-05"
483430,"Padma","Kalloufi","1986-09-23"
483431,"Sastry","Perly","1986-03-22"
483443,"Chriss","Erie","1986-05-02"
483449,"Mokhtar","Zultner","1986-01-30"
483474,"JoAnna","Asmuth","1986-03-26"
483488,"Caolyn","Peron","1986-02-05"
483489,"Ult","Siochi","1986-05-26"
483503,"Kiyomitsu","Comellas","1986-11-07"
483505,"Yucai","Matzen","1986-02-25"
483528,"Jianhui","Sidou","1986-02-23"
483534,"Tse","Gist","1986-02-01"
483547,"Bowen","Ulupinar","1986-04-03"
483549,"Chaitali","Chenney","1986-10-14"
483551,"Persi","Thiran","1986-11-09"
483552,"Annemarie","Shobatake","1986-02-22"
483563,"Marc","Braunmuhl","1986-11-05"
483579,"Duke","Kobuchi","1986-03-20"
483589,"Zijian","Keirsey","1986-10-02"
483595,"Valter","Ressouche","1986-08-30"
483597,"Baoqiu","Lagarias","1986-10-02"
483598,"Tommaso","Tzvieli","1986-04-17"
483599,"Morrie","Zultner","1986-08-15"
483601,"Duangkaew","Varker","1986-08-15"
483604,"Subhash","Wendorf","1986-02-07"
483621,"Marin","Dulin","1986-03-03"
483624,"Bernardo","Mersereau","1986-03-23"
483634,"Mokhtar","Bergere","1986-09-13"
483635,"Marsja","Backhouse","1986-02-25"
483646,"Ger","Matzke","1986-08-13"
483669,"Achilleas","Murtafg","1986-05-26"
483679,"Fen","Roison","1986-10-10"
483680,"Kiyomitsu","Rosch","1986-08-03"
483682,"Adel","Niizuma","1986-05-03"
483710,"Salvador","Rabejac","1986-11-25"
483717,"Jianhao","Paciorek","1986-10-31"
483718,"Prodip","Limongiello","1986-02-01"
483719,"Fumitaka","Luders","1986-05-09"
483730,"Becky","Czaja","1986-10-07"
483739,"Jiang","Bierbaum","1986-01-01"
483741,"Pohua","Rijckaert","1986-03-04"
483755,"Rosalie","Schahn","1986-09-02"
483757,"Chiradeep","Covnot","1986-12-03"
483762,"Elvis","Kitsuregawa","1986-09-11"
483769,"Chikara","Stamatiou","1986-06-04"
483782,"Badri","Hanratty","1986-12-28"
483786,"Hyuckchul","Muhlberg","1986-12-07"
483794,"Hausi","Alvarado","1986-12-18"
483796,"Alejandro","Schwartzbauer","1986-04-30"
483808,"Ipke","Peir","1986-12-11"
483812,"Bangqing","Bressoud","1986-12-03"
483828,"Tommaso","Codenie","1986-04-20"
483836,"George","Denti","1986-01-18"
483837,"Jaber","Dalton","1986-04-14"
483840,"Manohar","Morrey","1986-02-28"
483841,"Kwan","Swift","1986-06-21"
483847,"Feipei","Serot","1986-02-25"
483850,"Shahaf","Schusler","1986-02-03"
483855,"Koldo","Shrader","1986-03-22"
483856,"Radhika","Luiz","1986-07-24"
483858,"Randy","Papadias","1986-12-29"
483867,"Shalesh","Stasinski","1986-02-28"
483878,"Gou","Lipner","1986-08-31"
483887,"Serap","Billawala","1986-02-03"
483892,"Gretta","Nishimukai","1986-06-11"
483897,"Hyuckchul","Oppitz","1986-02-26"
483903,"Khaled","Danner","1986-04-03"
483926,"Supot","Peck","1986-12-15"
483927,"Yagil","Narlikar","1986-08-18"
483931,"Sadun","Benveniste","1986-04-20"
483943,"Licheng","Vuskovic","1986-08-27"
483950,"Ronnie","Schade","1986-07-04"
483962,"Paddy","Auyong","1986-01-25"
483971,"Yuriy","Irland","1986-01-10"
483982,"Aiichiro","Pelc","1986-04-04"
483985,"Aleksandar","Piazza","1986-03-18"
483999,"Jouko","Barvinok","1986-02-19"
484002,"Baruch","Flowers","1986-01-25"
484003,"Vincent","Irland","1986-06-16"
484020,"Ayakannu","Oppitz","1986-01-14"
484022,"Vasilii","Grabner","1986-05-26"
484038,"Ekawit","Servi","1986-06-17"
484041,"Candida","Ohori","1986-12-06"
484048,"Hyuncheol","Genther","1986-09-07"
484051,"Mads","Nishimukai","1986-05-17"
484070,"Odysseas","Muntz","1986-06-14"
484074,"Moie","Danner","1986-08-19"
484077,"Aran","Lyonns","1986-01-07"
484079,"Gill","Jervis","1986-12-20"
484082,"Percy","Fadgyas","1986-07-14"
484091,"Breannda","Petereit","1986-02-09"
484096,"Garnet","Kugler","1986-08-27"
484108,"Isaac","Legleitner","1986-03-04"
484114,"Billur","Carrere","1986-02-11"
484133,"Ravishankar","Ritzmann","1986-09-07"
484134,"Tzu","Baak","1986-05-20"
484156,"Masoud","Terkki","1986-08-21"
484164,"Frederique","Kakkar","1986-06-30"
484174,"Elliott","Fetvedt","1986-12-27"
484176,"Surveyors","Stentiford","1986-06-24"
484186,"Volkmar","Gerteisen","1986-06-03"
484191,"Mani","Gente","1986-01-26"
484199,"Aksel","Gornas","1986-06-06"
484208,"Lidong","Ebeling","1986-09-09"
484211,"Takanari","Henseler","1986-08-10"
484213,"Mrinalini","Cappelli","1986-10-05"
484224,"Hyuncheol","Jansen","1986-08-01"
484231,"Lunjin","Peck","1986-01-06"
484235,"Licheng","Syrzycki","1986-01-13"
484256,"Nobuyoshi","Paludetto","1986-02-22"
484262,"Sushant","Bonifati","1986-09-28"
484265,"Sachem","Buescher","1986-12-08"
484271,"Hauke","Pettey","1986-02-15"
484272,"Seongbae","Hanabata","1986-02-02"
484274,"Foong","Bage","1986-03-18"
484277,"JiYoung","Curless","1986-06-15"
484286,"Prasadram","DasSarma","1986-05-31"
484300,"Souichi","Shimshoni","1986-12-30"
484319,"Younwoo","Siprelle","1986-01-27"
484322,"Duro","Terkki","1986-06-11"
484349,"Bluma","Swiss","1986-09-05"
484355,"Abdulah","Delgrossi","1986-09-24"
484356,"Narain","Bonifati","1986-06-29"
484360,"Jackson","Gecsel","1986-01-05"
484384,"Indrajit","Rosis","1986-08-07"
484387,"Fumiyo","Rajaraman","1986-09-11"
484395,"Yuichiro","Cooman","1986-01-13"
484398,"Qiwen","Borstler","1986-04-21"
484410,"Marin","DuCasse","1986-06-19"
484412,"Xiaoheng","Schonegge","1986-10-09"
484427,"Kerryn","Haldar","1986-06-11"
484429,"Alper","Erni","1986-10-17"
484440,"Munehiko","Dayang","1986-10-10"
484446,"Hyuncheol","Comte","1986-11-28"
484447,"Christophe","Rajaraman","1986-10-22"
484455,"Hsiangchu","Perfilyeva","1986-12-30"
484463,"Masanao","Avouris","1986-11-11"
484472,"Kinh","Masaki","1986-09-01"
484491,"Atreye","Maierhofer","1986-01-06"
484499,"Sergi","Ramras","1986-08-28"
484504,"Gou","Orlowski","1986-01-02"
484518,"Fumitaka","Schrift","1986-07-09"
484533,"Vincent","Worfolk","1986-12-01"
484542,"Aamod","Shumilov","1986-02-19"
484549,"Khue","Glinert","1986-10-08"
484560,"Geoff","Reistad","1986-01-12"
484568,"Alexius","Bahr","1986-01-27"
484569,"Conor","Krohm","1986-03-05"
484580,"Golgen","Erol","1986-06-07"
484587,"Rafael","Sichman","1986-10-12"
484595,"Mark","Auria","1986-05-08"
484617,"Mabry","Maksimenko","1986-03-11"
484621,"Mircea","Zockler","1986-04-11"
484637,"Randi","Lund","1986-10-06"
484689,"Shay","Seuren","1986-04-26"
484703,"Boguslaw","Litzler","1986-05-12"
484710,"Alassane","Manderick","1986-10-16"
484714,"Marla","Staelin","1986-02-07"
484715,"Jiang","Motley","1986-02-28"
484716,"Yinlin","Schlumberger","1986-02-28"
484724,"Uzi","Borstler","1986-08-24"
484725,"Martina","Merel","1986-09-03"
484751,"Nobuyoshi","Coombs","1986-11-01"
484777,"Chriss","Hettesheimer","1986-10-21"
484783,"Gilbert","Quittner","1986-04-10"
484793,"Beshir","Vadhan","1986-11-05"
484802,"Christoph","Mahmud","1986-07-18"
484811,"Fusako","Schrift","1986-04-03"
484814,"Tsz","Peir","1986-01-07"
484818,"Barun","Grabner","1986-07-31"
484825,"Tesuya","Siochi","1986-05-25"
484839,"Arie","Chinen","1986-08-08"
484843,"Lenore","Birsak","1986-05-09"
484863,"Moss","Rissland","1986-11-03"
484882,"Pradeep","Coney","1986-08-06"
484885,"Morris","Gopalakrishnan","1986-05-09"
484889,"Gay","Dichev","1986-08-02"
484923,"Zhanqiu","Schaap","1986-09-16"
484932,"Christoph","Chenney","1986-12-29"
484935,"Garnik","Kroft","1986-07-04"
484942,"Gunilla","Begiun","1986-05-14"
484943,"Danel","Iivonen","1986-08-05"
484952,"Larisa","Azumi","1986-06-01"
484963,"Jiann","Peek","1986-06-14"
484972,"Naraig","Barbanera","1986-07-26"
484985,"Fei","Gide","1986-07-23"
484988,"Kshitij","Reeker","1986-12-18"
484989,"Clyde","Jumpertz","1986-10-07"
484990,"Sham","Bernini","1986-03-21"
484991,"Kasturi","Cromarty","1986-11-14"
485000,"Conor","Quaggetto","1986-10-08"
485004,"Mohammed","Keohane","1986-02-28"
485007,"Chenyi","Chleq","1986-12-05"
485019,"Zsolt","Peha","1986-03-04"
485026,"Petter","Bamford","1986-10-31"
485027,"Xiaoheng","Godskesen","1986-11-13"
485032,"Subhankar","Vesel","1986-01-31"
485037,"Ennio","Bolsens","1986-08-29"
485041,"Chaitali","Bugaenko","1986-05-17"
485058,"Jamaludin","Curless","1986-08-17"
485063,"Sadok","Gecsel","1986-10-24"
485064,"Masoud","Wixon","1986-09-18"
485088,"Berna","Aloia","1986-03-21"
485095,"Ortrun","Schaad","1986-04-02"
485096,"Lihong","Molenkamp","1986-06-28"
485097,"Bedir","McFarlin","1986-01-14"
485099,"Piyawadee","Chleq","1986-03-03"
485102,"Kauko","Dusink","1986-04-23"
485107,"Subhrajyoti","Kalsbeek","1986-07-14"
485120,"Mitsuyuki","Pearson","1986-05-27"
485123,"Kwangsub","Uhrig","1986-01-19"
485124,"Prasadram","Nanard","1986-04-08"
485130,"Eldridge","Brlek","1986-12-02"
485137,"Bingning","Krohn","1986-09-17"
485148,"Adamantios","Restivo","1986-07-17"
485151,"Feipei","Camarinopoulos","1986-10-20"
485162,"Ekawit","Manderick","1986-02-17"
485166,"Karoline","Heystek","1986-01-03"
485177,"Jouko","Rosaz","1986-05-07"
485183,"Parto","Ladret","1986-11-03"
485184,"Kousuke","Boissier","1986-10-02"
485188,"Jianhao","Marrevee","1986-01-05"
485192,"Ronghao","Alpin","1986-06-03"
485193,"Pranas","Jonsson","1986-11-22"
485202,"Mabo","Dechter","1986-07-26"
485203,"Sumali","Sooriamurthi","1986-02-18"
485208,"Marsal","Eppinger","1986-12-19"
485212,"Magdalena","Besancenot","1986-12-08"
485213,"Rosli","Frezza","1986-03-15"
485222,"Kazuhiro","Kuhnemann","1986-03-11"
485223,"Atilio","Bauknecht","1986-11-15"
485240,"Shigeichiro","Ducloy","1986-03-13"
485251,"Cedric","Kenevan","1986-11-25"
485258,"Tokuyasu","Merkl","1986-04-15"
485260,"Haldun","Szilard","1986-05-07"
485286,"Radhika","Ruther","1986-11-05"
485287,"Dipayan","Garrabrants","1986-03-19"
485299,"Lakshmi","Peternell","1986-06-03"
485302,"Geoffry","Vuskovic","1986-06-27"
485325,"Roselyn","Moffat","1986-04-03"
485335,"Mark","Azulay","1986-01-13"
485337,"Lakshmi","Bodoff","1986-09-19"
485338,"Shigehiro","Sambasivam","1986-04-08"
485340,"Mansur","Bael","1986-01-06"
485344,"Danil","Cannard","1986-09-28"
485353,"Zhenbing","Bridgland","1986-06-03"
485354,"Chaosheng","Senzako","1986-03-09"
485356,"Alselm","Trogemann","1986-12-16"
485367,"Carrsten","Comellas","1986-01-06"
485369,"Hyuckchul","Schonegge","1986-04-23"
485371,"Hatem","Dechter","1986-05-05"
485372,"Mingdong","Staudhammer","1986-03-20"
485376,"Ghassan","Leppanen","1986-07-30"
485384,"Masako","Katzenelson","1986-02-20"
485387,"Hatim","Wendorf","1986-05-06"
485395,"Woody","Weedman","1986-07-09"
485396,"Mountaz","Monarch","1986-11-29"
485409,"Evgueni","Miake","1986-12-11"
485421,"Pranav","Luit","1986-03-27"
485425,"Mohd","Thisen","1986-01-20"
485434,"Gadiel","Majewski","1986-06-13"
485443,"Guangming","Lyonns","1986-11-01"
485446,"Tran","Kitai","1986-03-01"
485448,"Mona","Attimonelli","1986-08-17"
485452,"JoAnna","Wilfing","1986-08-01"
485456,"Kagan","Merlo","1986-06-03"
485460,"Przemyslawa","Karner","1986-03-02"
485467,"Rayond","Peac","1986-04-05"
485469,"Chaosheng","Mitchem","1986-12-26"
485476,"Wilmer","Fortenbacher","1986-10-01"
485478,"Arie","Vieri","1986-11-24"
485487,"Goetz","Roohalamini","1986-11-06"
485489,"Keiichiro","Armand","1986-12-14"
485491,"Mizuhito","Uhrig","1986-12-23"
485499,"Cristinel","Percebois","1986-07-21"
485509,"Shaowei","Tsunoo","1986-03-26"
485524,"Supot","Stiles","1986-02-14"
485547,"Ayonca","Verspoor","1986-10-04"
485554,"Wonhee","Soloway","1986-06-06"
485574,"Surveyors","Grospietsch","1986-09-06"
485579,"Munehiro","Iwayama","1986-12-16"
485593,"Claude","Danecki","1986-01-22"
485596,"Heejo","Alpin","1986-06-13"
485613,"Kirk","Ciolek","1986-11-21"
485625,"Huei","Michaels","1986-08-16"
485658,"Alper","Syang","1986-08-01"
485661,"Elvia","Winter","1986-01-07"
485664,"Ranan","Stentiford","1986-06-23"
485675,"Insup","Schauser","1986-08-06"
485683,"Qunsheng","Flexer","1986-12-28"
485698,"Ghassan","Cardazo","1986-11-18"
485705,"Remmert","Brandsma","1986-12-18"
485718,"Renee","Jenevein","1986-09-25"
485720,"Eberhardt","Swiler","1986-04-15"
485721,"Ingemar","Stassinopoulos","1986-04-02"
485730,"Kwangjo","Atchley","1986-09-07"
485745,"Sanjiv","Speckmann","1986-07-29"
485750,"Eckart","Iacovou","1986-09-20"
485769,"Kinh","Wroclawski","1986-11-25"
485772,"Gio","Spieker","1986-01-27"
485779,"Pranas","Randt","1986-04-12"
485786,"Masanao","Kobuchi","1986-12-17"
485807,"Hyuncheol","Dulin","1986-06-01"
485826,"Garnet","Riesenhuber","1986-12-17"
485827,"Tzvetan","Sgarro","1986-11-08"
485832,"Nathan","Thebaut","1986-11-21"
485834,"Miomir","Kandlur","1986-05-17"
485839,"Mohd","Strooper","1986-11-14"
485840,"Sariel","Naudin","1986-02-07"
485843,"Tonny","Kalsbeek","1986-02-07"
485856,"Paraskevi","Zobel","1986-04-11"
485858,"Tesuro","Siprelle","1986-05-06"
485878,"Christoph","Mikschl","1986-10-10"
485879,"Shugo","Waymire","1986-01-23"
485898,"Chinhyun","Yetim","1986-06-02"
485902,"Sailaja","Berendt","1986-01-21"
485904,"Anyuan","Cannane","1986-02-02"
485910,"Marla","Rosiles","1986-07-29"
485923,"Vitali","Whitcomb","1986-09-20"
485934,"Sushant","Stassinopoulos","1986-11-21"
485937,"Zsolt","Vanwelkenhuysen","1986-12-17"
485948,"Idoia","Borstler","1986-01-24"
485966,"Mingsen","Schaad","1986-01-05"
485968,"Zhongwei","Sankaranarayanan","1986-07-14"
485970,"Abdelghani","Kolvik","1986-01-07"
485972,"Shietung","Detkin","1986-09-09"
485997,"Filipe","Parfitt","1986-10-09"
486002,"Sasan","Otillio","1986-03-19"
486012,"Ramzi","Shanbhogue","1986-12-21"
486036,"Magy","Lunt","1986-10-24"
486038,"Arfst","Swen","1986-09-30"
486051,"Divier","Ossenbruggen","1986-10-01"
486052,"Jianhua","Hainaut","1986-02-21"
486082,"Guoxiang","Luce","1986-11-06"
486083,"Morrie","Rosenbaum","1986-08-22"
486092,"Arumugam","Mitzlaff","1986-05-05"
486094,"Keung","Senzako","1986-07-28"
486101,"Gita","Stifter","1986-01-27"
486105,"Arie","Axelband","1986-09-20"
486115,"Mabry","Zolotykh","1986-01-18"
486127,"Jeane","Bratten","1986-03-27"
486128,"Mariangiola","Osgood","1986-06-09"
486135,"Takahiro","Milicia","1986-10-13"
486141,"Honesty","Montresor","1986-11-14"
486149,"Mostafa","Merey","1986-05-13"
486159,"Vojin","Kading","1986-05-16"
486166,"Akeno","Berztiss","1986-05-31"
486170,"Zvonko","Gente","1986-08-08"
486178,"Chikako","Levasseur","1986-01-11"
486183,"Greger","Chandrasekhar","1986-07-03"
486188,"Mona","Melter","1986-05-01"
486191,"Giri","Collette","1986-08-05"
486192,"Murthy","Schrift","1986-04-20"
486193,"Jaber","Whitcomb","1986-11-02"
486197,"Prodip","Improta","1986-01-12"
486210,"Minghong","Marletta","1986-12-14"
486215,"Kiyokazu","Zschoche","1986-06-22"
486224,"Francesca","Businaro","1986-03-28"
486231,"Vincent","Dichev","1986-06-28"
486240,"Khalil","Silva","1986-09-10"
486251,"Lalit","Vadhan","1986-09-11"
486260,"Goa","Ponthieu","1986-07-25"
486271,"Udaiprakash","Krone","1986-03-08"
486290,"Mariangiola","Peak","1986-11-02"
486300,"Kish","Asser","1986-12-23"
486330,"Masaki","Cyre","1986-09-20"
486333,"Mikhail","Warwick","1986-11-18"
486362,"Karsten","Birjandi","1986-12-15"
486371,"Mara","Dusink","1986-09-19"
486372,"Hsiangchu","Renear","1986-05-13"
486374,"Mario","Simmel","1986-11-22"
486380,"Lakshmi","Auyong","1986-06-13"
486393,"Kristinn","Aloisi","1986-05-29"
486401,"Vitali","Pardalos","1986-01-16"
486416,"Zhenhua","Desikan","1986-10-18"
486433,"Malu","Arlazarov","1986-10-28"
486456,"Elrique","Bernick","1986-09-04"
486473,"Chenye","McAffer","1986-08-16"
486475,"Naftaly","Perng","1986-07-26"
486476,"Odoardo","Zyda","1986-05-10"
486483,"Kaijung","Walstra","1986-04-04"
486503,"Laurentiu","Crabtree","1986-06-06"
486505,"Jouko","Zaumen","1986-06-21"
486508,"Serif","Narlikar","1986-05-28"
486511,"Manohar","Schlenzig","1986-04-14"
486524,"Masaki","Waymire","1986-11-20"
486539,"Halsur","Rosiles","1986-04-11"
486545,"Murthy","Emiris","1986-02-25"
486549,"Morris","Quadeer","1986-03-29"
486555,"Jacqueline","Jonsson","1986-02-17"
486563,"Byong","Merkl","1986-06-19"
486567,"Genta","Muchinsky","1986-09-24"
486572,"Tianruo","Tyugu","1986-02-20"
486578,"Lalit","Gornas","1986-04-14"
486581,"Genevieve","Lammel","1986-12-22"
486583,"LiMin","Suri","1986-05-04"
486586,"Zhenbing","Muchinsky","1986-10-16"
486587,"Monique","Tempesti","1986-05-16"
486591,"Irena","Rikino","1986-03-08"
486595,"Mooi","Akaboshi","1986-05-31"
486602,"Serap","Fabrizio","1986-08-08"
486624,"Arto","Rosin","1986-09-01"
486635,"Shahar","Baez","1986-06-09"
486644,"Jinxi","Coullard","1986-11-26"
486647,"Mayuko","Mullainathan","1986-08-02"
486671,"Fatemeh","Conta","1986-05-05"
486679,"Aleksander","Kavvadias","1986-01-03"
486681,"Kousuke","Velasco","1986-04-27"
486693,"Sastry","Delaune","1986-02-05"
486703,"Masasuke","Lorcy","1986-08-04"
486706,"Mikhail","Solares","1986-08-02"
486707,"Lucian","Sudkamp","1986-05-11"
486717,"IEEE","Kalsbeek","1986-05-08"
486720,"Gou","Kumaresan","1986-06-15"
486731,"Stella","Nishimukai","1986-09-18"
486738,"Sasan","Dulay","1986-08-14"
486740,"Guiseppe","Cronin","1986-04-22"
486744,"Irena","McFarlin","1986-09-15"
486746,"Lalit","Narwekar","1986-11-10"
486748,"Otilia","Kieras","1986-09-14"
486771,"Gift","Mandell","1986-12-12"
486772,"Cristinel","Speer","1986-03-22"
486775,"Lene","Yetim","1986-06-25"
486776,"Narain","Kawashima","1986-03-11"
486788,"Hugo","Compeau","1986-06-17"
486789,"Tze","Yemenis","1986-03-12"
486794,"Yucai","Cronau","1986-01-16"
486799,"Bader","Chorvat","1986-03-26"
486809,"Oldrich","Schmittgen","1986-04-11"
486819,"Mack","Marchesini","1986-09-19"
486828,"Sachin","Molenkamp","1986-06-28"
486830,"Marsal","Unni","1986-09-08"
486831,"Ennio","Quadeer","1986-09-03"
486833,"Mostafa","Puppo","1986-11-14"
486837,"Felicidad","Openshaw","1986-09-05"
486860,"Berni","Schnabel","1986-11-24"
486863,"Nathan","Polupanov","1986-04-02"
486882,"Yuqun","Edelhoff","1986-12-13"
486883,"Ayakannu","Deyuan","1986-09-06"
486892,"Samphel","Chappelet","1986-06-07"
486909,"Gianluca","Siegrist","1986-10-03"
486915,"Mohammad","Bruckman","1986-03-23"
486925,"Saeed","Hatcliff","1986-04-24"
486926,"Tesuya","Honiden","1986-04-10"
